__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StaffPetitionUpdate,25315701,2019-11-06T18:07:59.000Z,Arnold Schwarzenegger and Leonardo DiCaprio Support Greta,"<p>It's been a big week of celebrity meet-ups for Greta Thunberg. Last Friday, Greta met up with <strong>Leonardo DiCaprio</strong> to discuss their commitment to fighting climate change. After their time spent together, he posted pictures of them on his Instagram account and called her a ""<strong>leader of our time</strong>."" </p>
<p>The next day, Greta got together with another Hollywood star, <strong>Arnold Schwarzenegger</strong>, and went cycling in Santa Monica. He later posted a picture of them together on Instagram and called her a ""<strong>hero</strong>."" He had already loaned her an electric car to help her travel around the US. </p>
<p>These two celebrities are not the only ones to voice their support of Greta. <strong>Others, like Barack Obama, Kim Kardashian, Priyanka Chopra, and John Legend have also taken to social media to support Greta. </strong></p>
<p><strong>Now, we ask you to continue to support and share this petition so we can see Greta earn the recognition she deserves and be named as TIME Magazine's Person of the Year. </strong></p>",,,"{'providerName': 'The Independent', 'photoUrl': 'https://static.independent.co.uk/s3fs-public/thumbnails/image/2019/11/05/10/arnold-greta.jpg', 'description': 'The day after 16-year-old climate activist Greta Thunberg met Leonardo DiCaprio, who described her as ""a leader of our time"", her effort to highlight the global climate crisis has seen her meet with another Hollywood star - Arnold Schwarzenegger.'}",
MilestonePetitionUpdate,25221092,2019-10-20T14:32:16.000Z,,,,,,12500.0
MilestonePetitionUpdate,25200827,2019-10-15T20:39:54.000Z,,,,,,10000.0
MilestonePetitionUpdate,25199245,2019-10-15T14:42:57.000Z,,,,,,9000.0
MilestonePetitionUpdate,25198393,2019-10-15T11:16:48.000Z,,,,,,8000.0
MilestonePetitionUpdate,25197489,2019-10-15T05:41:31.000Z,,,,,,7500.0
MilestonePetitionUpdate,25197106,2019-10-15T03:25:49.000Z,,,,,,7000.0
MilestonePetitionUpdate,25196761,2019-10-15T01:28:32.000Z,,,,,,6000.0
MilestonePetitionUpdate,25196538,2019-10-15T00:12:56.000Z,,,,,,5000.0
MilestonePetitionUpdate,25196374,2019-10-14T23:18:50.000Z,,,,,,4000.0
MilestonePetitionUpdate,25196269,2019-10-14T22:40:39.000Z,,,,,,3000.0
MilestonePetitionUpdate,25196223,2019-10-14T22:26:51.000Z,,,,,,2500.0
MilestonePetitionUpdate,25196179,2019-10-14T22:16:18.000Z,,,,,,2000.0
MilestonePetitionUpdate,25196146,2019-10-14T22:09:27.000Z,,,,,,1500.0
MilestonePetitionUpdate,25188658,2019-10-13T03:28:28.000Z,,,,,,1000.0
StarterPetitionUpdate,25178517,2019-10-10T15:30:34.000Z,Update #1,"<p>If you would like to receive updates on whether Greta Thunberg has been named as TIME's Person of the Year please fill out this form below. Fill it out here: <a href=""https://forms.gle/LnSEv1CR7Nfg6CvdA"" rel=""nofollow"">https://forms.gle/LnSEv1CR7Nfg6CvdA</a></p>
<p> </p>",,,,
MilestonePetitionUpdate,25177772,2019-10-10T12:23:44.000Z,,,,,,750.0
MilestonePetitionUpdate,25175768,2019-10-10T00:06:29.000Z,,,,,,500.0
MilestonePetitionUpdate,25175430,2019-10-09T21:55:50.000Z,,,,,,250.0
MilestonePetitionUpdate,25175413,2019-10-09T21:47:30.000Z,,,,,,200.0
MilestonePetitionUpdate,25173397,2019-10-09T13:46:26.000Z,,,,,,100.0
MilestonePetitionUpdate,25173017,2019-10-09T11:55:37.000Z,,,,,,50.0
MilestonePetitionUpdate,25171986,2019-10-09T04:38:07.000Z,,,,,,25.0
MilestonePetitionUpdate,25170333,2019-10-08T19:14:33.000Z,,,,,,10.0
MilestonePetitionUpdate,25170242,2019-10-08T18:51:54.000Z,,,,,,5.0
