__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,24263256,2019-03-07T23:28:18.000Z,Our petition has made news!,"<p>Let's keep this moving! Whitmer's new plans to hike taxes other than on fuel has gone much too far. Lets let her know. I am contacting a few news channels to see if we can spread some more awareness spread on things other than social media.</p>
<p><a href=""https://www.wnem.com/news/online-petition-calling-for-no-new-gas-tax-in-michigan/article_7c63796c-40fa-11e9-96b3-67a15b4d4260.html"" rel=""nofollow"">https://www.wnem.com/news/online-petition-calling-for-no-new-gas-tax-in-michigan/article_7c63796c-40fa-11e9-96b3-67a15b4d4260.html</a></p>",,,,
MilestonePetitionUpdate,24262799,2019-03-07T21:03:19.000Z,,,,,,35000.0
MilestonePetitionUpdate,24262109,2019-03-07T18:18:45.000Z,,,,,,30000.0
MilestonePetitionUpdate,24261470,2019-03-07T15:52:21.000Z,,,,,,25000.0
MilestonePetitionUpdate,24260754,2019-03-07T12:51:32.000Z,,,,,,20000.0
MilestonePetitionUpdate,24260282,2019-03-07T10:25:32.000Z,,,,,,17500.0
MilestonePetitionUpdate,24259050,2019-03-07T02:55:26.000Z,,,,,,15000.0
MilestonePetitionUpdate,24258697,2019-03-07T01:01:02.000Z,,,,,,12500.0
MilestonePetitionUpdate,24258255,2019-03-06T22:19:38.000Z,,,,,,10000.0
MilestonePetitionUpdate,24257959,2019-03-06T21:01:22.000Z,,,,,,9000.0
MilestonePetitionUpdate,24257957,2019-03-06T21:01:11.000Z,,,,,,9000.0
MilestonePetitionUpdate,24257558,2019-03-06T19:30:03.000Z,,,,,,8000.0
MilestonePetitionUpdate,24257365,2019-03-06T18:42:05.000Z,,,,,,7500.0
MilestonePetitionUpdate,24257182,2019-03-06T17:56:26.000Z,,,,,,7000.0
MilestonePetitionUpdate,24256739,2019-03-06T16:15:11.000Z,,,,,,6000.0
MilestonePetitionUpdate,24256236,2019-03-06T14:12:27.000Z,,,,,,5000.0
MilestonePetitionUpdate,24255825,2019-03-06T12:10:22.000Z,,,,,,4000.0
MilestonePetitionUpdate,24254399,2019-03-06T03:45:17.000Z,,,,,,3000.0
MilestonePetitionUpdate,24254219,2019-03-06T02:29:47.000Z,,,,,,2500.0
MilestonePetitionUpdate,24254063,2019-03-06T01:33:02.000Z,,,,,,2000.0
MilestonePetitionUpdate,24253807,2019-03-05T23:58:42.000Z,,,,,,1500.0
MilestonePetitionUpdate,24253305,2019-03-05T21:26:09.000Z,,,,,,1000.0
MilestonePetitionUpdate,24252743,2019-03-05T19:01:40.000Z,,,,,,750.0
MilestonePetitionUpdate,24252241,2019-03-05T17:02:49.000Z,,,,,,500.0
MilestonePetitionUpdate,24251790,2019-03-05T14:50:43.000Z,,,,,,250.0
MilestonePetitionUpdate,24251700,2019-03-05T14:22:36.000Z,,,,,,200.0
MilestonePetitionUpdate,24251421,2019-03-05T13:01:40.000Z,,,,,,100.0
MilestonePetitionUpdate,24249920,2019-03-05T02:29:34.000Z,,,,,,50.0
MilestonePetitionUpdate,24249614,2019-03-05T00:37:30.000Z,,,,,,25.0
MilestonePetitionUpdate,24249298,2019-03-04T22:43:22.000Z,,,,,,10.0
MilestonePetitionUpdate,24249242,2019-03-04T22:29:52.000Z,,,,,,5.0
