__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,28648797,2021-03-04T01:31:51.000Z,Reinstate the Texas COVID-19 Mask Mandate - Update,"<p><a href=""https://www.facebook.com/groups/686948408509375/"" rel=""nofollow"">https://www.facebook.com/groups/686948408509375/</a></p>
<p>We have 13,586 signatures so far! Let's keep it going by sharing the petition to family, friends and social media platforms! Thank you all so much for your support and efforts! Feel free to join our Facebook group ""Texas Coronavirus"". We've got this! ❤</p>",,,"{'providerName': 'Facebook', 'photoUrl': None, 'description': 'Texas Coronavirus has 14,136 members. This group has been created for Texans and members with family/friends residing here. Our members can share and gain information and discuss concerns...'}",
MilestonePetitionUpdate,28648222,2021-03-03T23:39:28.000Z,,,,,,12500.0
MilestonePetitionUpdate,28647256,2021-03-03T20:37:40.000Z,,,,,,10000.0
MilestonePetitionUpdate,28646881,2021-03-03T19:42:12.000Z,,,,,,9000.0
MilestonePetitionUpdate,28646570,2021-03-03T18:58:17.000Z,,,,,,8000.0
MilestonePetitionUpdate,28646456,2021-03-03T18:39:32.000Z,,,,,,7500.0
MilestonePetitionUpdate,28646335,2021-03-03T18:19:32.000Z,,,,,,7000.0
MilestonePetitionUpdate,28646091,2021-03-03T17:43:46.000Z,,,,,,6000.0
MilestonePetitionUpdate,28645881,2021-03-03T17:13:15.000Z,,,,,,5000.0
MilestonePetitionUpdate,28645698,2021-03-03T16:45:37.000Z,,,,,,4000.0
MilestonePetitionUpdate,28645559,2021-03-03T16:23:49.000Z,,,,,,3000.0
MilestonePetitionUpdate,28645483,2021-03-03T16:14:26.000Z,,,,,,2500.0
MilestonePetitionUpdate,28645430,2021-03-03T16:06:07.000Z,,,,,,2000.0
MilestonePetitionUpdate,28645385,2021-03-03T15:58:14.000Z,,,,,,1500.0
MilestonePetitionUpdate,28645329,2021-03-03T15:50:12.000Z,,,,,,1000.0
MilestonePetitionUpdate,28645303,2021-03-03T15:46:20.000Z,,,,,,750.0
MilestonePetitionUpdate,28645286,2021-03-03T15:43:06.000Z,,,,,,500.0
MilestonePetitionUpdate,28645265,2021-03-03T15:39:48.000Z,,,,,,250.0
MilestonePetitionUpdate,28645254,2021-03-03T15:38:58.000Z,,,,,,200.0
MilestonePetitionUpdate,28643591,2021-03-03T09:11:13.000Z,,,,,,100.0
MilestonePetitionUpdate,28642826,2021-03-03T05:01:21.000Z,,,,,,50.0
MilestonePetitionUpdate,28642752,2021-03-03T04:41:42.000Z,,,,,,25.0
MilestonePetitionUpdate,28642653,2021-03-03T04:13:44.000Z,,,,,,10.0
MilestonePetitionUpdate,28642496,2021-03-03T03:33:50.000Z,,,,,,5.0
